    Time(yr)   SMco2_tot(kg)   AQco2_tot(kg)
  0.4657E+03      0.8364E+02      0.2139E+11
  0.4657E+03      0.8364E+02      0.2139E+11
  0.4657E+03      0.8365E+02      0.2139E+11
  0.4657E+03      0.8366E+02      0.2139E+11
  0.4657E+03      0.8366E+02      0.2139E+11
  0.4657E+03      0.8367E+02      0.2139E+11
  0.4657E+03      0.8368E+02      0.2139E+11
  0.4657E+03      0.8368E+02      0.2139E+11
  0.4658E+03      0.8369E+02      0.2139E+11
  0.4658E+03      0.8370E+02      0.2139E+11
  0.4658E+03      0.8370E+02      0.2139E+11
  0.4658E+03      0.8371E+02      0.2139E+11
  0.4658E+03      0.8371E+02      0.2140E+11
  0.4658E+03      0.8372E+02      0.2140E+11
  0.4658E+03      0.8373E+02      0.2140E+11
  0.4658E+03      0.8373E+02      0.2140E+11
  0.4658E+03      0.8374E+02      0.2140E+11
  0.4658E+03      0.8375E+02      0.2140E+11
  0.4658E+03      0.8375E+02      0.2140E+11
  0.4658E+03      0.8376E+02      0.2140E+11
  0.4658E+03      0.8377E+02      0.2140E+11
  0.4659E+03      0.8377E+02      0.2140E+11
  0.4659E+03      0.8378E+02      0.2140E+11
  0.4659E+03      0.8379E+02      0.2140E+11
  0.4659E+03      0.8379E+02      0.2140E+11
  0.4659E+03      0.8380E+02      0.2140E+11
  0.4659E+03      0.8381E+02      0.2140E+11
  0.4659E+03      0.8381E+02      0.2140E+11
  0.4659E+03      0.8382E+02      0.2140E+11
  0.4659E+03      0.8383E+02      0.2140E+11
  0.4659E+03      0.8383E+02      0.2140E+11
  0.4659E+03      0.8384E+02      0.2140E+11
  0.4659E+03      0.8385E+02      0.2140E+11
  0.4660E+03      0.8385E+02      0.2140E+11
  0.4660E+03      0.8386E+02      0.2140E+11
  0.4660E+03      0.8387E+02      0.2140E+11
  0.4660E+03      0.8387E+02      0.2140E+11
  0.4660E+03      0.8388E+02      0.2140E+11
  0.4660E+03      0.8389E+02      0.2140E+11
  0.4660E+03      0.8389E+02      0.2140E+11
  0.4660E+03      0.8390E+02      0.2140E+11
  0.4660E+03      0.8391E+02      0.2140E+11
  0.4660E+03      0.8391E+02      0.2140E+11
  0.4660E+03      0.8392E+02      0.2140E+11
  0.4660E+03      0.8393E+02      0.2140E+11
  0.4661E+03      0.8393E+02      0.2140E+11
  0.4661E+03      0.8394E+02      0.2140E+11
  0.4661E+03      0.8394E+02      0.2140E+11
  0.4661E+03      0.8395E+02      0.2140E+11
  0.4661E+03      0.8396E+02      0.2140E+11
  0.4661E+03      0.8396E+02      0.2140E+11
  0.4661E+03      0.8397E+02      0.2140E+11
  0.4661E+03      0.8398E+02      0.2140E+11
  0.4661E+03      0.8398E+02      0.2140E+11
  0.4661E+03      0.8399E+02      0.2140E+11
  0.4661E+03      0.8400E+02      0.2140E+11
  0.4661E+03      0.8400E+02      0.2140E+11
  0.4661E+03      0.8401E+02      0.2140E+11
  0.4662E+03      0.8402E+02      0.2140E+11
  0.4662E+03      0.8402E+02      0.2140E+11
  0.4662E+03      0.8403E+02      0.2140E+11
  0.4662E+03      0.8404E+02      0.2140E+11
  0.4662E+03      0.8404E+02      0.2140E+11
  0.4662E+03      0.8405E+02      0.2140E+11
  0.4662E+03      0.8406E+02      0.2140E+11
  0.4662E+03      0.8406E+02      0.2140E+11
  0.4662E+03      0.8407E+02      0.2140E+11
  0.4662E+03      0.8408E+02      0.2140E+11
  0.4662E+03      0.8408E+02      0.2140E+11
  0.4662E+03      0.8409E+02      0.2140E+11
  0.4663E+03      0.8410E+02      0.2140E+11
  0.4663E+03      0.8410E+02      0.2140E+11
  0.4663E+03      0.8411E+02      0.2140E+11
  0.4663E+03      0.8412E+02      0.2140E+11
  0.4663E+03      0.8412E+02      0.2140E+11
  0.4663E+03      0.8413E+02      0.2140E+11
  0.4663E+03      0.8413E+02      0.2140E+11
  0.4663E+03      0.8414E+02      0.2140E+11
  0.4663E+03      0.8415E+02      0.2140E+11
  0.4663E+03      0.8415E+02      0.2140E+11
  0.4663E+03      0.8416E+02      0.2140E+11
  0.4663E+03      0.8417E+02      0.2140E+11
  0.4663E+03      0.8417E+02      0.2140E+11
  0.4664E+03      0.8418E+02      0.2140E+11
  0.4664E+03      0.8419E+02      0.2140E+11
  0.4664E+03      0.8419E+02      0.2140E+11
  0.4664E+03      0.8420E+02      0.2140E+11
  0.4664E+03      0.8421E+02      0.2140E+11
  0.4664E+03      0.8421E+02      0.2140E+11
  0.4664E+03      0.8422E+02      0.2140E+11
  0.4664E+03      0.8423E+02      0.2140E+11
  0.4664E+03      0.8423E+02      0.2140E+11
  0.4664E+03      0.8424E+02      0.2140E+11
  0.4664E+03      0.8425E+02      0.2140E+11
  0.4664E+03      0.8425E+02      0.2140E+11
  0.4665E+03      0.8426E+02      0.2140E+11
  0.4665E+03      0.8427E+02      0.2140E+11
  0.4665E+03      0.8427E+02      0.2140E+11
  0.4665E+03      0.8428E+02      0.2140E+11
  0.4665E+03      0.8429E+02      0.2140E+11
  0.4665E+03      0.8429E+02      0.2140E+11
  0.4665E+03      0.8430E+02      0.2140E+11
  0.4665E+03      0.8430E+02      0.2140E+11
  0.4665E+03      0.8431E+02      0.2140E+11
  0.4665E+03      0.8432E+02      0.2140E+11
  0.4665E+03      0.8432E+02      0.2140E+11
  0.4665E+03      0.8433E+02      0.2140E+11
  0.4665E+03      0.8434E+02      0.2140E+11
  0.4666E+03      0.8434E+02      0.2140E+11
  0.4666E+03      0.8435E+02      0.2140E+11
  0.4666E+03      0.8436E+02      0.2140E+11
  0.4666E+03      0.8436E+02      0.2140E+11
  0.4666E+03      0.8437E+02      0.2140E+11
  0.4666E+03      0.8438E+02      0.2140E+11
  0.4666E+03      0.8438E+02      0.2140E+11
  0.4666E+03      0.8439E+02      0.2140E+11
  0.4666E+03      0.8440E+02      0.2140E+11
  0.4666E+03      0.8440E+02      0.2140E+11
  0.4666E+03      0.8441E+02      0.2140E+11
  0.4666E+03      0.8442E+02      0.2140E+11
  0.4667E+03      0.8442E+02      0.2140E+11
  0.4667E+03      0.8443E+02      0.2140E+11
  0.4667E+03      0.8444E+02      0.2140E+11
  0.4667E+03      0.8444E+02      0.2140E+11
  0.4667E+03      0.8445E+02      0.2140E+11
  0.4667E+03      0.8446E+02      0.2140E+11
  0.4667E+03      0.8446E+02      0.2140E+11
  0.4667E+03      0.8447E+02      0.2141E+11
  0.4667E+03      0.8447E+02      0.2141E+11
  0.4667E+03      0.8448E+02      0.2141E+11
  0.4667E+03      0.8449E+02      0.2141E+11
  0.4667E+03      0.8449E+02      0.2141E+11
  0.4667E+03      0.8450E+02      0.2141E+11
  0.4668E+03      0.8451E+02      0.2141E+11
  0.4668E+03      0.8451E+02      0.2141E+11
  0.4668E+03      0.8452E+02      0.2141E+11
  0.4668E+03      0.8453E+02      0.2141E+11
  0.4668E+03      0.8453E+02      0.2141E+11
  0.4668E+03      0.8454E+02      0.2141E+11
  0.4668E+03      0.8455E+02      0.2141E+11
  0.4668E+03      0.8455E+02      0.2141E+11
  0.4668E+03      0.8456E+02      0.2141E+11
  0.4668E+03      0.8457E+02      0.2141E+11
  0.4668E+03      0.8457E+02      0.2141E+11
  0.4668E+03      0.8458E+02      0.2141E+11
  0.4669E+03      0.8459E+02      0.2141E+11
  0.4669E+03      0.8459E+02      0.2141E+11
  0.4669E+03      0.8460E+02      0.2141E+11
  0.4669E+03      0.8461E+02      0.2141E+11
  0.4669E+03      0.8461E+02      0.2141E+11
  0.4669E+03      0.8462E+02      0.2141E+11
  0.4669E+03      0.8462E+02      0.2141E+11
  0.4669E+03      0.8463E+02      0.2141E+11
  0.4669E+03      0.8464E+02      0.2141E+11
  0.4669E+03      0.8464E+02      0.2141E+11
  0.4669E+03      0.8465E+02      0.2141E+11
  0.4669E+03      0.8466E+02      0.2141E+11
  0.4669E+03      0.8466E+02      0.2141E+11
  0.4670E+03      0.8467E+02      0.2141E+11
  0.4670E+03      0.8468E+02      0.2141E+11
  0.4670E+03      0.8468E+02      0.2141E+11
  0.4670E+03      0.8469E+02      0.2141E+11
  0.4670E+03      0.8470E+02      0.2141E+11
  0.4670E+03      0.8470E+02      0.2141E+11
  0.4670E+03      0.8471E+02      0.2141E+11
  0.4670E+03      0.8472E+02      0.2141E+11
  0.4670E+03      0.8472E+02      0.2141E+11
  0.4670E+03      0.8473E+02      0.2141E+11
  0.4670E+03      0.8474E+02      0.2141E+11
  0.4670E+03      0.8474E+02      0.2141E+11
  0.4671E+03      0.8475E+02      0.2141E+11
  0.4671E+03      0.8475E+02      0.2141E+11
  0.4671E+03      0.8476E+02      0.2141E+11
  0.4671E+03      0.8477E+02      0.2141E+11
  0.4671E+03      0.8477E+02      0.2141E+11
  0.4671E+03      0.8478E+02      0.2141E+11
  0.4671E+03      0.8479E+02      0.2141E+11
  0.4671E+03      0.8479E+02      0.2141E+11
  0.4671E+03      0.8480E+02      0.2141E+11
  0.4671E+03      0.8481E+02      0.2141E+11
  0.4671E+03      0.8481E+02      0.2141E+11
  0.4671E+03      0.8482E+02      0.2141E+11
  0.4671E+03      0.8483E+02      0.2141E+11
  0.4672E+03      0.8483E+02      0.2141E+11
  0.4672E+03      0.8484E+02      0.2141E+11
  0.4672E+03      0.8485E+02      0.2141E+11
  0.4672E+03      0.8485E+02      0.2141E+11
  0.4672E+03      0.8486E+02      0.2141E+11
  0.4672E+03      0.8487E+02      0.2141E+11
  0.4672E+03      0.8487E+02      0.2141E+11
  0.4672E+03      0.8488E+02      0.2141E+11
  0.4672E+03      0.8488E+02      0.2141E+11
  0.4672E+03      0.8489E+02      0.2141E+11
  0.4672E+03      0.8490E+02      0.2141E+11
  0.4672E+03      0.8490E+02      0.2141E+11
  0.4673E+03      0.8491E+02      0.2141E+11
  0.4673E+03      0.8492E+02      0.2141E+11
  0.4673E+03      0.8492E+02      0.2141E+11
  0.4673E+03      0.8493E+02      0.2141E+11
  0.4673E+03      0.8494E+02      0.2141E+11
  0.4673E+03      0.8494E+02      0.2141E+11
  0.4673E+03      0.8495E+02      0.2141E+11
  0.4673E+03      0.8496E+02      0.2141E+11
  0.4673E+03      0.8496E+02      0.2141E+11
  0.4673E+03      0.8497E+02      0.2141E+11
  0.4673E+03      0.8498E+02      0.2141E+11
  0.4673E+03      0.8498E+02      0.2141E+11
  0.4673E+03      0.8499E+02      0.2141E+11
  0.4674E+03      0.8500E+02      0.2141E+11
  0.4674E+03      0.8500E+02      0.2141E+11
  0.4674E+03      0.8501E+02      0.2141E+11
  0.4674E+03      0.8501E+02      0.2142E+11
  0.4674E+03      0.8502E+02      0.2142E+11
  0.4674E+03      0.8503E+02      0.2142E+11
  0.4674E+03      0.8503E+02      0.2142E+11
  0.4674E+03      0.8504E+02      0.2142E+11
  0.4674E+03      0.8505E+02      0.2142E+11
  0.4674E+03      0.8505E+02      0.2142E+11
  0.4674E+03      0.8506E+02      0.2142E+11
  0.4674E+03      0.8507E+02      0.2142E+11
  0.4675E+03      0.8507E+02      0.2142E+11
  0.4675E+03      0.8508E+02      0.2142E+11
  0.4675E+03      0.8509E+02      0.2142E+11
  0.4675E+03      0.8509E+02      0.2142E+11
  0.4675E+03      0.8510E+02      0.2142E+11
  0.4675E+03      0.8511E+02      0.2142E+11
  0.4675E+03      0.8511E+02      0.2142E+11
  0.4675E+03      0.8512E+02      0.2142E+11
  0.4675E+03      0.8512E+02      0.2142E+11
  0.4675E+03      0.8513E+02      0.2142E+11
  0.4675E+03      0.8514E+02      0.2142E+11
  0.4675E+03      0.8514E+02      0.2142E+11
  0.4676E+03      0.8515E+02      0.2142E+11
  0.4676E+03      0.8516E+02      0.2142E+11
  0.4676E+03      0.8516E+02      0.2142E+11
  0.4676E+03      0.8517E+02      0.2142E+11
  0.4676E+03      0.8518E+02      0.2142E+11
  0.4676E+03      0.8518E+02      0.2142E+11
  0.4676E+03      0.8519E+02      0.2142E+11
  0.4676E+03      0.8520E+02      0.2142E+11
  0.4676E+03      0.8520E+02      0.2142E+11
  0.4676E+03      0.8521E+02      0.2142E+11
  0.4676E+03      0.8522E+02      0.2142E+11
  0.4676E+03      0.8522E+02      0.2142E+11
  0.4676E+03      0.8523E+02      0.2142E+11
  0.4677E+03      0.8523E+02      0.2142E+11
  0.4677E+03      0.8524E+02      0.2142E+11
  0.4677E+03      0.8525E+02      0.2142E+11
  0.4677E+03      0.8525E+02      0.2142E+11
  0.4677E+03      0.8526E+02      0.2142E+11
  0.4677E+03      0.8527E+02      0.2142E+11
  0.4677E+03      0.8527E+02      0.2142E+11
  0.4677E+03      0.8528E+02      0.2142E+11
  0.4677E+03      0.8529E+02      0.2142E+11
  0.4677E+03      0.8529E+02      0.2142E+11
  0.4677E+03      0.8530E+02      0.2142E+11
  0.4677E+03      0.8531E+02      0.2142E+11
  0.4678E+03      0.8531E+02      0.2142E+11
  0.4678E+03      0.8532E+02      0.2142E+11
  0.4678E+03      0.8533E+02      0.2142E+11
  0.4678E+03      0.8533E+02      0.2142E+11
  0.4678E+03      0.8534E+02      0.2142E+11
  0.4678E+03      0.8534E+02      0.2142E+11
  0.4678E+03      0.8535E+02      0.2142E+11
  0.4678E+03      0.8536E+02      0.2142E+11
  0.4678E+03      0.8536E+02      0.2142E+11
  0.4678E+03      0.8537E+02      0.2142E+11
  0.4678E+03      0.8538E+02      0.2142E+11
  0.4678E+03      0.8538E+02      0.2142E+11
  0.4678E+03      0.8539E+02      0.2142E+11
  0.4679E+03      0.8540E+02      0.2142E+11
  0.4679E+03      0.8540E+02      0.2142E+11
  0.4679E+03      0.8541E+02      0.2142E+11
  0.4679E+03      0.8542E+02      0.2142E+11
  0.4679E+03      0.8542E+02      0.2142E+11
  0.4679E+03      0.8543E+02      0.2142E+11
  0.4679E+03      0.8544E+02      0.2142E+11
  0.4679E+03      0.8544E+02      0.2142E+11
  0.4679E+03      0.8545E+02      0.2142E+11
  0.4679E+03      0.8545E+02      0.2142E+11
  0.4679E+03      0.8546E+02      0.2142E+11
  0.4679E+03      0.8547E+02      0.2142E+11
  0.4680E+03      0.8547E+02      0.2142E+11
  0.4680E+03      0.8548E+02      0.2142E+11
  0.4680E+03      0.8549E+02      0.2142E+11
  0.4680E+03      0.8549E+02      0.2142E+11
  0.4680E+03      0.8550E+02      0.2142E+11
  0.4680E+03      0.8551E+02      0.2142E+11
  0.4680E+03      0.8551E+02      0.2142E+11
  0.4680E+03      0.8552E+02      0.2142E+11
  0.4680E+03      0.8553E+02      0.2142E+11
  0.4680E+03      0.8553E+02      0.2142E+11
  0.4680E+03      0.8554E+02      0.2142E+11
  0.4680E+03      0.8555E+02      0.2142E+11
  0.4680E+03      0.8555E+02      0.2142E+11
  0.4681E+03      0.8556E+02      0.2142E+11
  0.4681E+03      0.8556E+02      0.2142E+11
  0.4681E+03      0.8557E+02      0.2142E+11
  0.4681E+03      0.8558E+02      0.2142E+11
  0.4681E+03      0.8558E+02      0.2142E+11
  0.4681E+03      0.8559E+02      0.2142E+11
  0.4681E+03      0.8560E+02      0.2142E+11
  0.4681E+03      0.8560E+02      0.2142E+11
  0.4681E+03      0.8561E+02      0.2142E+11
  0.4681E+03      0.8562E+02      0.2142E+11
  0.4681E+03      0.8562E+02      0.2142E+11
  0.4681E+03      0.8563E+02      0.2142E+11
  0.4682E+03      0.8564E+02      0.2142E+11
  0.4682E+03      0.8564E+02      0.2142E+11
  0.4682E+03      0.8565E+02      0.2142E+11
  0.4682E+03      0.8565E+02      0.2142E+11
  0.4682E+03      0.8566E+02      0.2142E+11
  0.4682E+03      0.8567E+02      0.2142E+11
  0.4682E+03      0.8567E+02      0.2142E+11
  0.4682E+03      0.8568E+02      0.2142E+11
  0.4682E+03      0.8569E+02      0.2142E+11
  0.4682E+03      0.8569E+02      0.2142E+11
  0.4682E+03      0.8570E+02      0.2142E+11
  0.4682E+03      0.8571E+02      0.2142E+11
  0.4682E+03      0.8571E+02      0.2142E+11
  0.4683E+03      0.8572E+02      0.2142E+11
  0.4683E+03      0.8573E+02      0.2142E+11
  0.4683E+03      0.8573E+02      0.2142E+11
  0.4683E+03      0.8574E+02      0.2142E+11
  0.4683E+03      0.8574E+02      0.2142E+11
  0.4683E+03      0.8575E+02      0.2142E+11
  0.4683E+03      0.8576E+02      0.2143E+11
  0.4683E+03      0.8576E+02      0.2143E+11
  0.4683E+03      0.8577E+02      0.2143E+11
  0.4683E+03      0.8578E+02      0.2143E+11
  0.4683E+03      0.8578E+02      0.2143E+11
  0.4683E+03      0.8579E+02      0.2143E+11
  0.4684E+03      0.8580E+02      0.2143E+11
  0.4684E+03      0.8580E+02      0.2143E+11
  0.4684E+03      0.8581E+02      0.2143E+11
  0.4684E+03      0.8582E+02      0.2143E+11
  0.4684E+03      0.8582E+02      0.2143E+11
  0.4684E+03      0.8583E+02      0.2143E+11
  0.4684E+03      0.8584E+02      0.2143E+11
  0.4684E+03      0.8584E+02      0.2143E+11
  0.4684E+03      0.8585E+02      0.2143E+11
  0.4684E+03      0.8585E+02      0.2143E+11
  0.4684E+03      0.8586E+02      0.2143E+11
  0.4684E+03      0.8587E+02      0.2143E+11
  0.4684E+03      0.8587E+02      0.2143E+11
  0.4685E+03      0.8588E+02      0.2143E+11
  0.4685E+03      0.8589E+02      0.2143E+11
  0.4685E+03      0.8589E+02      0.2143E+11
  0.4685E+03      0.8590E+02      0.2143E+11
  0.4685E+03      0.8591E+02      0.2143E+11
  0.4685E+03      0.8591E+02      0.2143E+11
  0.4685E+03      0.8592E+02      0.2143E+11
  0.4685E+03      0.8593E+02      0.2143E+11
  0.4685E+03      0.8593E+02      0.2143E+11
  0.4685E+03      0.8594E+02      0.2143E+11
  0.4685E+03      0.8594E+02      0.2143E+11
  0.4685E+03      0.8595E+02      0.2143E+11
  0.4686E+03      0.8596E+02      0.2143E+11
  0.4686E+03      0.8596E+02      0.2143E+11
  0.4686E+03      0.8597E+02      0.2143E+11
  0.4686E+03      0.8598E+02      0.2143E+11
  0.4686E+03      0.8598E+02      0.2143E+11
  0.4686E+03      0.8599E+02      0.2143E+11
  0.4686E+03      0.8600E+02      0.2143E+11
  0.4686E+03      0.8600E+02      0.2143E+11
  0.4686E+03      0.8601E+02      0.2143E+11
  0.4686E+03      0.8601E+02      0.2143E+11
  0.4686E+03      0.8602E+02      0.2143E+11
  0.4686E+03      0.8603E+02      0.2143E+11
  0.4686E+03      0.8603E+02      0.2143E+11
  0.4687E+03      0.8604E+02      0.2143E+11
  0.4687E+03      0.8605E+02      0.2143E+11
  0.4687E+03      0.8605E+02      0.2143E+11
  0.4687E+03      0.8606E+02      0.2143E+11
  0.4687E+03      0.8607E+02      0.2143E+11
  0.4687E+03      0.8607E+02      0.2143E+11
  0.4687E+03      0.8608E+02      0.2143E+11
  0.4687E+03      0.8609E+02      0.2143E+11
  0.4687E+03      0.8609E+02      0.2143E+11
  0.4687E+03      0.8610E+02      0.2143E+11
  0.4687E+03      0.8610E+02      0.2143E+11
  0.4687E+03      0.8611E+02      0.2143E+11
  0.4688E+03      0.8612E+02      0.2143E+11
  0.4688E+03      0.8612E+02      0.2143E+11
  0.4688E+03      0.8613E+02      0.2143E+11
  0.4688E+03      0.8614E+02      0.2143E+11
  0.4688E+03      0.8614E+02      0.2143E+11
  0.4688E+03      0.8615E+02      0.2143E+11
  0.4688E+03      0.8616E+02      0.2143E+11
  0.4688E+03      0.8616E+02      0.2143E+11
  0.4688E+03      0.8617E+02      0.2143E+11
  0.4688E+03      0.8618E+02      0.2143E+11
  0.4688E+03      0.8618E+02      0.2143E+11
  0.4688E+03      0.8619E+02      0.2143E+11
  0.4688E+03      0.8619E+02      0.2143E+11
  0.4689E+03      0.8620E+02      0.2143E+11
  0.4689E+03      0.8621E+02      0.2143E+11
  0.4689E+03      0.8621E+02      0.2143E+11
  0.4689E+03      0.8622E+02      0.2143E+11
  0.4689E+03      0.8623E+02      0.2143E+11
  0.4689E+03      0.8623E+02      0.2143E+11
  0.4689E+03      0.8624E+02      0.2143E+11
  0.4689E+03      0.8625E+02      0.2143E+11
  0.4689E+03      0.8625E+02      0.2143E+11
  0.4689E+03      0.8626E+02      0.2143E+11
  0.4689E+03      0.8626E+02      0.2143E+11
  0.4689E+03      0.8627E+02      0.2143E+11
  0.4690E+03      0.8628E+02      0.2143E+11
  0.4690E+03      0.8628E+02      0.2143E+11
  0.4690E+03      0.8629E+02      0.2143E+11
  0.4690E+03      0.8630E+02      0.2143E+11
  0.4690E+03      0.8630E+02      0.2143E+11
  0.4690E+03      0.8631E+02      0.2143E+11
  0.4690E+03      0.8632E+02      0.2143E+11
  0.4690E+03      0.8632E+02      0.2143E+11
  0.4690E+03      0.8633E+02      0.2143E+11
  0.4690E+03      0.8634E+02      0.2143E+11
  0.4690E+03      0.8634E+02      0.2143E+11
  0.4690E+03      0.8635E+02      0.2143E+11
  0.4691E+03      0.8635E+02      0.2143E+11
  0.4691E+03      0.8636E+02      0.2143E+11
  0.4691E+03      0.8637E+02      0.2143E+11
  0.4691E+03      0.8637E+02      0.2143E+11
  0.4691E+03      0.8638E+02      0.2143E+11
  0.4691E+03      0.8639E+02      0.2143E+11
  0.4691E+03      0.8639E+02      0.2143E+11
  0.4691E+03      0.8640E+02      0.2143E+11
  0.4691E+03      0.8641E+02      0.2143E+11
  0.4691E+03      0.8641E+02      0.2143E+11
  0.4691E+03      0.8642E+02      0.2143E+11
  0.4691E+03      0.8642E+02      0.2143E+11
  0.4691E+03      0.8643E+02      0.2143E+11
  0.4692E+03      0.8644E+02      0.2143E+11
  0.4692E+03      0.8644E+02      0.2143E+11
  0.4692E+03      0.8645E+02      0.2143E+11
  0.4692E+03      0.8646E+02      0.2143E+11
  0.4692E+03      0.8646E+02      0.2143E+11
  0.4692E+03      0.8647E+02      0.2143E+11
  0.4692E+03      0.8648E+02      0.2143E+11
  0.4692E+03      0.8648E+02      0.2143E+11
  0.4692E+03      0.8649E+02      0.2143E+11
  0.4692E+03      0.8649E+02      0.2144E+11
  0.4692E+03      0.8650E+02      0.2144E+11
  0.4692E+03      0.8651E+02      0.2144E+11
  0.4693E+03      0.8651E+02      0.2144E+11
  0.4693E+03      0.8652E+02      0.2144E+11
  0.4693E+03      0.8653E+02      0.2144E+11
  0.4693E+03      0.8653E+02      0.2144E+11
  0.4693E+03      0.8654E+02      0.2144E+11
  0.4693E+03      0.8655E+02      0.2144E+11
  0.4693E+03      0.8655E+02      0.2144E+11
  0.4693E+03      0.8656E+02      0.2144E+11
  0.4693E+03      0.8657E+02      0.2144E+11
  0.4693E+03      0.8657E+02      0.2144E+11
  0.4693E+03      0.8658E+02      0.2144E+11
  0.4693E+03      0.8658E+02      0.2144E+11
  0.4693E+03      0.8659E+02      0.2144E+11
  0.4694E+03      0.8660E+02      0.2144E+11
  0.4694E+03      0.8660E+02      0.2144E+11
  0.4694E+03      0.8661E+02      0.2144E+11
  0.4694E+03      0.8662E+02      0.2144E+11
  0.4694E+03      0.8662E+02      0.2144E+11
  0.4694E+03      0.8663E+02      0.2144E+11
  0.4694E+03      0.8664E+02      0.2144E+11
  0.4694E+03      0.8664E+02      0.2144E+11
  0.4694E+03      0.8665E+02      0.2144E+11
  0.4694E+03      0.8665E+02      0.2144E+11
  0.4694E+03      0.8666E+02      0.2144E+11
  0.4694E+03      0.8667E+02      0.2144E+11
  0.4695E+03      0.8667E+02      0.2144E+11
  0.4695E+03      0.8668E+02      0.2144E+11
  0.4695E+03      0.8669E+02      0.2144E+11
  0.4695E+03      0.8669E+02      0.2144E+11
  0.4695E+03      0.8670E+02      0.2144E+11
  0.4695E+03      0.8671E+02      0.2144E+11
  0.4695E+03      0.8671E+02      0.2144E+11
  0.4695E+03      0.8672E+02      0.2144E+11
  0.4695E+03      0.8672E+02      0.2144E+11
  0.4695E+03      0.8673E+02      0.2144E+11
  0.4695E+03      0.8674E+02      0.2144E+11
  0.4695E+03      0.8674E+02      0.2144E+11
  0.4695E+03      0.8675E+02      0.2144E+11
  0.4696E+03      0.8676E+02      0.2144E+11
  0.4696E+03      0.8676E+02      0.2144E+11
  0.4696E+03      0.8677E+02      0.2144E+11
  0.4696E+03      0.8678E+02      0.2144E+11
  0.4696E+03      0.8678E+02      0.2144E+11
  0.4696E+03      0.8679E+02      0.2144E+11
  0.4696E+03      0.8679E+02      0.2144E+11
  0.4696E+03      0.8680E+02      0.2144E+11
  0.4696E+03      0.8681E+02      0.2144E+11
  0.4696E+03      0.8681E+02      0.2144E+11
  0.4696E+03      0.8682E+02      0.2144E+11
  0.4696E+03      0.8683E+02      0.2144E+11
  0.4697E+03      0.8683E+02      0.2144E+11
  0.4697E+03      0.8684E+02      0.2144E+11
  0.4697E+03      0.8685E+02      0.2144E+11
  0.4697E+03      0.8685E+02      0.2144E+11
  0.4697E+03      0.8686E+02      0.2144E+11
  0.4697E+03      0.8686E+02      0.2144E+11
  0.4697E+03      0.8687E+02      0.2144E+11
  0.4697E+03      0.8688E+02      0.2144E+11
  0.4697E+03      0.8688E+02      0.2144E+11
  0.4697E+03      0.8689E+02      0.2144E+11
  0.4697E+03      0.8690E+02      0.2144E+11
  0.4697E+03      0.8690E+02      0.2144E+11
  0.4697E+03      0.8691E+02      0.2144E+11
  0.4698E+03      0.8692E+02      0.2144E+11
  0.4698E+03      0.8692E+02      0.2144E+11
  0.4698E+03      0.8693E+02      0.2144E+11
  0.4698E+03      0.8693E+02      0.2144E+11
  0.4698E+03      0.8694E+02      0.2144E+11
  0.4698E+03      0.8695E+02      0.2144E+11
  0.4698E+03      0.8695E+02      0.2144E+11
  0.4698E+03      0.8696E+02      0.2144E+11
  0.4698E+03      0.8697E+02      0.2144E+11
  0.4698E+03      0.8697E+02      0.2144E+11
  0.4698E+03      0.8698E+02      0.2144E+11
  0.4698E+03      0.8699E+02      0.2144E+11
  0.4699E+03      0.8699E+02      0.2144E+11
  0.4699E+03      0.8700E+02      0.2144E+11
  0.4699E+03      0.8700E+02      0.2144E+11
  0.4699E+03      0.8701E+02      0.2144E+11
  0.4699E+03      0.8702E+02      0.2144E+11
  0.4699E+03      0.8702E+02      0.2144E+11
  0.4699E+03      0.8703E+02      0.2144E+11
  0.4699E+03      0.8704E+02      0.2144E+11
  0.4699E+03      0.8704E+02      0.2144E+11
  0.4699E+03      0.8705E+02      0.2144E+11
  0.4699E+03      0.8705E+02      0.2144E+11
  0.4699E+03      0.8706E+02      0.2144E+11
  0.4699E+03      0.8707E+02      0.2144E+11
  0.4700E+03      0.8707E+02      0.2144E+11
  0.4700E+03      0.8708E+02      0.2144E+11
  0.4700E+03      0.8709E+02      0.2144E+11
  0.4700E+03      0.8709E+02      0.2144E+11
  0.4700E+03      0.8710E+02      0.2144E+11
  0.4700E+03      0.8711E+02      0.2144E+11
  0.4700E+03      0.8711E+02      0.2144E+11
  0.4700E+03      0.8712E+02      0.2144E+11
  0.4700E+03      0.8712E+02      0.2144E+11
  0.4700E+03      0.8713E+02      0.2144E+11
  0.4700E+03      0.8714E+02      0.2144E+11
  0.4700E+03      0.8714E+02      0.2144E+11
  0.4701E+03      0.8715E+02      0.2144E+11
  0.4701E+03      0.8716E+02      0.2144E+11
  0.4701E+03      0.8716E+02      0.2144E+11
  0.4701E+03      0.8717E+02      0.2144E+11
  0.4701E+03      0.8718E+02      0.2144E+11
  0.4701E+03      0.8718E+02      0.2144E+11
  0.4701E+03      0.8719E+02      0.2144E+11
  0.4701E+03      0.8719E+02      0.2144E+11
  0.4701E+03      0.8720E+02      0.2144E+11
  0.4701E+03      0.8721E+02      0.2144E+11
  0.4701E+03      0.8721E+02      0.2144E+11
  0.4701E+03      0.8722E+02      0.2144E+11
  0.4701E+03      0.8723E+02      0.2145E+11
  0.4702E+03      0.8723E+02      0.2145E+11
